Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.2-192.168.0.10-21-37750-6,192.168.0.2,21,192.168.0.10,37750,6,25/04/2025 08:13:50 PM,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-34962-6,192.168.0.2,21,192.168.0.10,34962,6,25/04/2025 08:11:41 PM,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,250000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38802-6,192.168.0.2,21,192.168.0.10,38802,6,25/04/2025 08:07:53 PM,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-49074-6,192.168.0.2,21,192.168.0.10,49074,6,25/04/2025 08:11:07 PM,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,250000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-35002-6,192.168.0.2,21,192.168.0.10,35002,6,25/04/2025 08:13:59 PM,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-36020-6,192.168.0.2,21,192.168.0.10,36020,6,25/04/2025 08:15:38 PM,62,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32258.06451612903,62.0,0.0,62.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16129.032258064515,16129.032258064515,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-40628-6,192.168.0.10,40628,192.168.0.2,21,6,25/04/2025 08:07:04 PM,57830,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,190.21269237420023,51.87618882932734,28915.0,40776.01964390345,57748.0,82.0,82.0,82.0,0.0,82.0,82.0,0,0,0,0,0,0,0,0,0,64,32,34.584125886218224,17.292062943109112,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,2,11,1,0,-1,502,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-49108-6,192.168.0.2,21,192.168.0.10,49108,6,25/04/2025 08:11:08 PM,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-46944-6,192.168.0.2,21,192.168.0.10,46944,6,25/04/2025 08:10:06 PM,82,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24390.243902439022,82.0,0.0,82.0,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12195.121951219511,12195.121951219511,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-34600-6,192.168.0.2,21,192.168.0.10,34600,6,25/04/2025 08:14:20 PM,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-48056-6,192.168.0.2,21,192.168.0.10,48056,6,25/04/2025 08:12:51 PM,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-40656-6,192.168.0.10,40656,192.168.0.2,21,6,25/04/2025 08:07:04 PM,57617,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,190.91587552284915,52.067966051686135,28808.5,40631.062753760205,57539.0,78.0,78.0,78.0,0.0,78.0,78.0,0,0,0,0,0,0,0,0,0,64,32,34.71197736779076,17.35598868389538,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,2,11,1,0,-1,502,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-37808-6,192.168.0.2,21,192.168.0.10,37808,6,25/04/2025 08:13:52 PM,63,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31746.031746031746,63.0,0.0,63.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15873.015873015873,15873.015873015873,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-56570-6,192.168.0.2,21,192.168.0.10,56570,6,25/04/2025 08:08:58 PM,33,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60606.0606060606,33.0,0.0,33.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,30303.0303030303,30303.0303030303,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-49622-6,192.168.0.2,21,192.168.0.10,49622,6,25/04/2025 08:12:32 PM,60,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33333.333333333336,60.0,0.0,60.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16666.666666666668,16666.666666666668,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-34052-6,192.168.0.2,21,192.168.0.10,34052,6,25/04/2025 08:15:29 PM,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-39402-6,192.168.0.2,21,192.168.0.10,39402,6,25/04/2025 08:12:42 PM,89,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22471.91011235955,89.0,0.0,89.0,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,11235.955056179775,11235.955056179775,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-40646-6,192.168.0.10,40646,192.168.0.2,21,6,25/04/2025 08:07:04 PM,57855,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,190.13049866044423,51.853772361939335,28927.5,40788.04045918362,57769.0,86.0,86.0,86.0,0.0,86.0,86.0,0,0,0,0,0,0,0,0,0,64,32,34.56918157462622,17.28459078731311,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,2,11,1,0,-1,502,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-52522-6,192.168.0.2,21,192.168.0.10,52522,6,25/04/2025 08:09:56 PM,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-35102-6,192.168.0.2,21,192.168.0.10,35102,6,25/04/2025 08:14:01 PM,65,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30769.230769230773,65.0,0.0,65.0,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15384.615384615387,15384.615384615387,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-48156-6,192.168.0.2,21,192.168.0.10,48156,6,25/04/2025 08:08:49 PM,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-60006-6,192.168.0.2,21,192.168.0.10,60006,6,25/04/2025 08:07:43 PM,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38748-6,192.168.0.2,21,192.168.0.10,38748,6,25/04/2025 08:06:56 PM,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-39314-6,192.168.0.2,21,192.168.0.10,39314,6,25/04/2025 08:11:28 PM,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-40688-6,192.168.0.10,40688,192.168.0.2,21,6,25/04/2025 08:07:04 PM,58068,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,189.43307845973686,51.66356685265551,29034.0,40945.72527138822,57987.0,81.0,81.0,81.0,0.0,81.0,81.0,0,0,0,0,0,0,0,0,0,64,32,34.442377901770335,17.221188950885168,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,2,11,1,0,-1,502,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-59524-6,192.168.0.2,21,192.168.0.10,59524,6,25/04/2025 08:10:48 PM,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-42292-6,192.168.0.2,21,192.168.0.10,42292,6,25/04/2025 08:12:11 PM,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-33352-6,192.168.0.2,21,192.168.0.10,33352,6,25/04/2025 08:13:42 PM,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-47872-6,192.168.0.2,21,192.168.0.10,47872,6,25/04/2025 08:14:56 PM,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-40674-6,192.168.0.10,40674,192.168.0.2,21,6,25/04/2025 08:07:04 PM,68083,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,161.56749849448465,44.06386322576854,34041.5,48065.583451155566,68029.0,54.0,54.0,54.0,0.0,54.0,54.0,0,0,0,0,0,0,0,0,0,64,32,29.37590881717903,14.687954408589516,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,2,11,1,0,-1,502,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-40698-6,192.168.0.10,40698,192.168.0.2,21,6,25/04/2025 08:07:04 PM,59218,1,2,11.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,185.75433145327435,50.660272214529364,29609.0,40739.25009128175,58416.0,802.0,0,0,0,0,0,59218.0,59218.0,0.0,59218.0,59218.0,0,0,0,0,32,52,16.886757404843124,33.77351480968625,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,2.0,3.6666666666666665,11.0,0.0,0,0,0,0,0,0,1,11,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-53146-6,192.168.0.2,21,192.168.0.10,53146,6,25/04/2025 08:12:00 PM,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-34524-6,192.168.0.2,21,192.168.0.10,34524,6,25/04/2025 08:14:18 PM,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-36140-6,192.168.0.2,21,192.168.0.10,36140,6,25/04/2025 08:15:45 PM,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-42106-6,192.168.0.2,21,192.168.0.10,42106,6,25/04/2025 08:14:50 PM,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-35442-6,192.168.0.2,21,192.168.0.10,35442,6,25/04/2025 08:09:47 PM,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-40630-6,192.168.0.10,40630,192.168.0.2,21,6,25/04/2025 08:07:04 PM,58436,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,188.240125949757,51.338216168115544,29218.0,41218.668488926225,58364.0,72.0,72.0,72.0,0.0,72.0,72.0,0,0,0,0,0,0,0,0,0,64,32,34.22547744541036,17.11273872270518,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,2,11,1,0,-1,502,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-59622-6,192.168.0.2,21,192.168.0.10,59622,6,25/04/2025 08:07:33 PM,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,142857.14285714287,142857.14285714287,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-48692-6,192.168.0.2,21,192.168.0.10,48692,6,25/04/2025 08:13:03 PM,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-51812-6,192.168.0.2,21,192.168.0.10,51812,6,25/04/2025 08:06:45 PM,91,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21978.021978021978,91.0,0.0,91.0,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10989.010989010989,10989.010989010989,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-59876-6,192.168.0.2,21,192.168.0.10,59876,6,25/04/2025 08:10:29 PM,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-49096-6,192.168.0.2,21,192.168.0.10,49096,6,25/04/2025 08:11:08 PM,60,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33333.333333333336,60.0,0.0,60.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16666.666666666668,16666.666666666668,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-35026-6,192.168.0.2,21,192.168.0.10,35026,6,25/04/2025 08:14:01 PM,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,250000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-41800-6,192.168.0.2,21,192.168.0.10,41800,6,25/04/2025 08:08:39 PM,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-59766-6,192.168.0.2,21,192.168.0.10,59766,6,25/04/2025 08:10:27 PM,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
