Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.2-192.168.0.10-80-50492-6,192.168.0.2,80,192.168.0.10,50492,6,25/04/2025 07:21:17 PM,51,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39215.686274509804,51.0,0.0,51.0,51.0,0,0,0,0,0,51.0,51.0,0.0,51.0,51.0,0,0,0,0,0,64,0.0,39215.686274509804,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,546,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-47596-6,192.168.0.2,80,192.168.0.10,47596,6,25/04/2025 07:20:25 PM,44,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45454.545454545456,44.0,0.0,44.0,44.0,0,0,0,0,0,44.0,44.0,0.0,44.0,44.0,0,0,0,0,0,64,0.0,45454.545454545456,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,569,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-43806-6,192.168.0.2,80,192.168.0.10,43806,6,25/04/2025 07:17:08 PM,30,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,66666.66666666667,30.0,0.0,30.0,30.0,0,0,0,0,0,30.0,30.0,0.0,30.0,30.0,0,0,0,0,0,64,0.0,66666.66666666667,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,592,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-44156-6,192.168.0.10,44156,192.168.0.2,80,6,25/04/2025 07:17:05 PM,3222753,8,8,408.0,3945.0,408.0,0.0,51.0,144.2497833620557,1448.0,0.0,493.125,634.6509586266409,1350.7085401828808,4.964699435544704,214850.2,772438.5198311162,3002299.0,13.0,3221938.0,460276.85714285716,1122709.971751599,3002299.0,240.0,220416.0,31488.000000000004,64485.14359912677,176050.0,244.0,0,0,0,0,256,272,2.482349717772352,2.482349717772352,0.0,1448.0,256.05882352941177,488.40882856837203,238543.18382352943,0,1,0,0,0,0,0,0,1.0,272.0625,51.0,493.125,0,0,0,0,0,0,8,408,8,3945,-1,108,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-41286-6,192.168.0.2,80,192.168.0.10,41286,6,25/04/2025 07:20:09 PM,37,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,54054.05405405405,37.0,0.0,37.0,37.0,0,0,0,0,0,37.0,37.0,0.0,37.0,37.0,0,0,0,0,0,64,0.0,54054.05405405405,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,592,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-50526-6,192.168.0.2,80,192.168.0.10,50526,6,25/04/2025 07:21:17 PM,24,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,83333.33333333333,24.0,0.0,24.0,24.0,0,0,0,0,0,24.0,24.0,0.0,24.0,24.0,0,0,0,0,0,64,0.0,83333.33333333333,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,546,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-49428-6,192.168.0.2,80,192.168.0.10,49428,6,25/04/2025 07:21:19 PM,26,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,76923.07692307692,26.0,0.0,26.0,26.0,0,0,0,0,0,26.0,26.0,0.0,26.0,26.0,0,0,0,0,0,64,0.0,76923.07692307692,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,546,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-50908-6,192.168.0.10,50908,192.168.0.2,80,6,25/04/2025 07:21:30 PM,1321,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1514.0045420136262,1321.0,0.0,1321.0,1321.0,0,0,0,0,0,1321.0,1321.0,0.0,1321.0,1321.0,0,0,0,0,0,64,0.0,1514.0045420136262,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,108,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-40212-6,192.168.0.2,80,192.168.0.10,40212,6,25/04/2025 07:19:52 PM,31,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,64516.12903225806,31.0,0.0,31.0,31.0,0,0,0,0,0,31.0,31.0,0.0,31.0,31.0,0,0,0,0,0,64,0.0,64516.12903225806,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,629,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-44184-6,192.168.0.10,44184,192.168.0.2,80,6,25/04/2025 07:17:05 PM,3237135,33,37,416.0,4108.0,416.0,0.0,12.60606060606061,72.41630487757028,1448.0,0.0,111.02702702702705,268.74735001137805,1397.5320769754737,21.62405954648169,46915.0,361798.09759498865,3001945.0,1.0,3236775.0,101149.21875,530543.6760881046,3001945.0,38.0,235077.0,6529.916666666667,33692.595724431805,202476.0,1.0,0,0,0,0,1056,1200,10.194199500484224,11.429860045997465,0.0,1448.0,63.71830985915492,204.97380899579701,42014.262374245474,0,1,0,0,0,0,0,0,1.0,64.62857142857143,12.606060606060606,111.02702702702703,0,0,0,0,0,0,33,416,37,4108,-1,108,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-36472-6,192.168.0.2,80,192.168.0.10,36472,6,25/04/2025 07:17:22 PM,22,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,90909.09090909091,22.0,0.0,22.0,22.0,0,0,0,0,0,22.0,22.0,0.0,22.0,22.0,0,0,0,0,0,64,0.0,90909.09090909091,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,569,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-44012-6,192.168.0.2,80,192.168.0.10,44012,6,25/04/2025 07:17:07 PM,50,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40000.0,50.0,0.0,50.0,50.0,0,0,0,0,0,50.0,50.0,0.0,50.0,50.0,0,0,0,0,0,64,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,569,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-48100-6,192.168.0.2,80,192.168.0.10,48100,6,25/04/2025 07:17:18 PM,28,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,71428.57142857143,28.0,0.0,28.0,28.0,0,0,0,0,0,28.0,28.0,0.0,28.0,28.0,0,0,0,0,0,64,0.0,71428.57142857143,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,592,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-37250-6,192.168.0.10,37250,192.168.0.2,80,6,25/04/2025 07:17:39 PM,662,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3021.1480362537764,662.0,0.0,662.0,662.0,0,0,0,0,0,662.0,662.0,0.0,662.0,662.0,0,0,0,0,0,64,0.0,3021.1480362537764,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,129,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-46862-6,192.168.0.2,80,192.168.0.10,46862,6,25/04/2025 07:20:12 PM,62,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,32258.06451612903,62.0,0.0,62.0,62.0,0,0,0,0,0,62.0,62.0,0.0,62.0,62.0,0,0,0,0,0,64,0.0,32258.06451612903,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,569,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-43806-6,192.168.0.10,43806,192.168.0.2,80,6,25/04/2025 07:17:02 PM,6082510,8,8,421.0,3948.0,421.0,0.0,52.625,148.84597743976826,1448.0,0.0,493.50000000000006,634.5936832786336,718.2889958257364,2.6304930037106393,405500.6666666666,1549557.3089133585,6006522.0,17.0,6081216.0,868745.1428571428,2265660.2734506503,6006522.0,198.0,75950.0,10850.0,22819.009516921047,62187.0,237.0,0,0,0,0,256,272,1.3152465018553197,1.3152465018553197,0.0,1448.0,257.0,488.7298589200377,238856.87499999997,0,1,0,0,0,0,0,0,1.0,273.0625,52.625,493.5,0,0,0,0,0,0,8,421,8,3948,-1,108,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-50852-6,192.168.0.2,80,192.168.0.10,50852,6,25/04/2025 07:21:17 PM,41,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,48780.487804878045,41.0,0.0,41.0,41.0,0,0,0,0,0,41.0,41.0,0.0,41.0,41.0,0,0,0,0,0,64,0.0,48780.487804878045,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,546,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-47138-6,192.168.0.2,80,192.168.0.10,47138,6,25/04/2025 07:17:12 PM,33,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,60606.0606060606,33.0,0.0,33.0,33.0,0,0,0,0,0,33.0,33.0,0.0,33.0,33.0,0,0,0,0,0,64,0.0,60606.0606060606,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,592,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-47478-6,192.168.0.2,80,192.168.0.10,47478,6,25/04/2025 07:17:15 PM,34,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,58823.529411764706,34.0,0.0,34.0,34.0,0,0,0,0,0,34.0,34.0,0.0,34.0,34.0,0,0,0,0,0,64,0.0,58823.529411764706,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,524,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-49862-6,192.168.0.2,80,192.168.0.10,49862,6,25/04/2025 07:21:15 PM,44,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45454.545454545456,44.0,0.0,44.0,44.0,0,0,0,0,0,44.0,44.0,0.0,44.0,44.0,0,0,0,0,0,64,0.0,45454.545454545456,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,546,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-53648-6,192.168.0.10,53648,192.168.0.2,80,6,25/04/2025 07:20:40 PM,602,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3322.2591362126245,602.0,0.0,602.0,602.0,0,0,0,0,0,602.0,602.0,0.0,602.0,602.0,0,0,0,0,0,64,0.0,3322.2591362126245,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,108,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-44200-6,192.168.0.10,44200,192.168.0.2,80,6,25/04/2025 07:17:05 PM,3280874,10,10,418.0,3965.0,418.0,0.0,41.79999999999999,132.18320619503825,1448.0,0.0,396.5,488.4738705624101,1335.9245127975046,6.095936631519528,172677.57894736843,687604.0746292169,3002588.0,10.0,3280274.0,364474.8888888889,992573.0592480893,3002588.0,22.0,278248.0,30916.444444444445,81238.4271636753,246920.0,59.0,0,0,0,0,320,336,3.047968315759764,3.047968315759764,0.0,1448.0,208.7142857142857,385.9735927310498,148975.61428571428,0,1,0,0,0,0,0,0,1.0,219.15,41.8,396.5,0,0,0,0,0,0,10,418,10,3965,-1,108,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-50898-6,192.168.0.2,80,192.168.0.10,50898,6,25/04/2025 07:21:17 PM,52,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,38461.53846153846,52.0,0.0,52.0,52.0,0,0,0,0,0,52.0,52.0,0.0,52.0,52.0,0,0,0,0,0,64,0.0,38461.53846153846,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,546,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-47826-6,192.168.0.2,80,192.168.0.10,47826,6,25/04/2025 07:17:17 PM,39,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,51282.05128205128,39.0,0.0,39.0,39.0,0,0,0,0,0,39.0,39.0,0.0,39.0,39.0,0,0,0,0,0,64,0.0,51282.05128205128,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,592,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-43310-6,192.168.0.2,80,192.168.0.10,43310,6,25/04/2025 07:17:05 PM,34,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,58823.529411764706,34.0,0.0,34.0,34.0,0,0,0,0,0,34.0,34.0,0.0,34.0,34.0,0,0,0,0,0,64,0.0,58823.529411764706,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,592,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-36866-6,192.168.0.10,36866,192.168.0.2,80,6,25/04/2025 07:17:37 PM,616,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3246.753246753247,616.0,0.0,616.0,616.0,0,0,0,0,0,616.0,616.0,0.0,616.0,616.0,0,0,0,0,0,64,0.0,3246.753246753247,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,110,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-40628-6,192.168.0.10,40628,192.168.0.2,80,6,25/04/2025 07:20:05 PM,632,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3164.556962025317,632.0,0.0,632.0,632.0,0,0,0,0,0,632.0,632.0,0.0,632.0,632.0,0,0,0,0,0,64,0.0,3164.556962025317,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,108,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-44216-6,192.168.0.10,44216,192.168.0.2,80,6,25/04/2025 07:17:05 PM,3210456,6,7,411.0,3941.0,411.0,0.0,68.5,167.7900473806477,2896.0,0.0,563.0,1099.216235930553,1355.5706728265393,4.049269013498394,267538.0,863466.7105667184,3003656.0,1.0,3209872.0,641974.4,1322863.0522058208,3003656.0,144.0,206768.0,34461.333333333336,78967.14866744693,195474.0,1.0,0,0,0,0,192,240,1.8688933908454124,2.1803756226529813,0.0,2896.0,310.8571428571429,798.2920091471115,637270.1318681318,0,1,0,0,0,0,0,0,1.0,334.7692307692308,68.5,563.0,0,0,0,0,0,0,6,411,7,3941,-1,108,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-36408-6,192.168.0.2,80,192.168.0.10,36408,6,25/04/2025 07:17:25 PM,61,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,32786.88524590164,61.0,0.0,61.0,61.0,0,0,0,0,0,61.0,61.0,0.0,61.0,61.0,0,0,0,0,0,64,0.0,32786.88524590164,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,592,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-37152-6,192.168.0.10,37152,192.168.0.2,80,6,25/04/2025 07:17:38 PM,753,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2656.042496679947,753.0,0.0,753.0,753.0,0,0,0,0,0,753.0,753.0,0.0,753.0,753.0,0,0,0,0,0,64,0.0,2656.042496679947,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,124,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-47890-6,192.168.0.2,80,192.168.0.10,47890,6,25/04/2025 07:17:17 PM,40,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,49999.99999999999,40.0,0.0,40.0,40.0,0,0,0,0,0,40.0,40.0,0.0,40.0,40.0,0,0,0,0,0,64,0.0,49999.99999999999,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,592,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-50996-6,192.168.0.2,80,192.168.0.10,50996,6,25/04/2025 07:21:18 PM,46,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,43478.260869565216,46.0,0.0,46.0,46.0,0,0,0,0,0,46.0,46.0,0.0,46.0,46.0,0,0,0,0,0,64,0.0,43478.260869565216,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,546,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-53746-6,192.168.0.10,53746,192.168.0.2,80,6,25/04/2025 07:20:41 PM,656,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3048.780487804878,656.0,0.0,656.0,656.0,0,0,0,0,0,656.0,656.0,0.0,656.0,656.0,0,0,0,0,0,64,0.0,3048.780487804878,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,108,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-47792-6,192.168.0.2,80,192.168.0.10,47792,6,25/04/2025 07:20:26 PM,44,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45454.545454545456,44.0,0.0,44.0,44.0,0,0,0,0,0,44.0,44.0,0.0,44.0,44.0,0,0,0,0,0,64,0.0,45454.545454545456,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,592,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-47334-6,192.168.0.2,80,192.168.0.10,47334,6,25/04/2025 07:20:27 PM,34,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,58823.529411764706,34.0,0.0,34.0,34.0,0,0,0,0,0,34.0,34.0,0.0,34.0,34.0,0,0,0,0,0,64,0.0,58823.529411764706,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,592,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-47924-6,192.168.0.2,80,192.168.0.10,47924,6,25/04/2025 07:17:21 PM,32,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,62500.0,32.0,0.0,32.0,32.0,0,0,0,0,0,32.0,32.0,0.0,32.0,32.0,0,0,0,0,0,64,0.0,62500.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,592,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-43816-6,192.168.0.10,43816,192.168.0.2,80,6,25/04/2025 07:17:02 PM,6101147,8,8,422.0,3945.0,422.0,0.0,52.75000000000001,149.19953083036154,1448.0,0.0,493.12499999999994,665.1769769875425,715.767051670776,2.6224577116401226,406743.1333333333,1549210.2870087838,6006491.0,9.0,6099973.0,871424.7142857143,2264462.9814965483,6006491.0,186.0,94603.0,13514.714285714286,22914.510029777244,62716.0,198.0,0,0,0,0,256,272,1.3112288558200613,1.3112288558200613,0.0,1448.0,256.88235294117646,506.1422579612551,256179.98529411768,0,1,0,0,0,0,0,0,1.0,272.9375,52.75,493.125,0,0,0,0,0,0,8,422,8,3945,-1,108,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-43430-6,192.168.0.2,80,192.168.0.10,43430,6,25/04/2025 07:17:03 PM,49,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40816.32653061225,49.0,0.0,49.0,49.0,0,0,0,0,0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,0,64,0.0,40816.32653061225,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,592,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-41020-6,192.168.0.10,41020,192.168.0.2,80,6,25/04/2025 07:20:08 PM,570,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3508.7719298245615,570.0,0.0,570.0,570.0,0,0,0,0,0,570.0,570.0,0.0,570.0,570.0,0,0,0,0,0,64,0.0,3508.7719298245615,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,108,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-50632-6,192.168.0.2,80,192.168.0.10,50632,6,25/04/2025 07:19:51 PM,24,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,83333.33333333333,24.0,0.0,24.0,24.0,0,0,0,0,0,24.0,24.0,0.0,24.0,24.0,0,0,0,0,0,64,0.0,83333.33333333333,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,592,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-47214-6,192.168.0.2,80,192.168.0.10,47214,6,25/04/2025 07:17:13 PM,37,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,54054.05405405405,37.0,0.0,37.0,37.0,0,0,0,0,0,37.0,37.0,0.0,37.0,37.0,0,0,0,0,0,64,0.0,54054.05405405405,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,569,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-41122-6,192.168.0.10,41122,192.168.0.2,80,6,25/04/2025 07:20:08 PM,637,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3139.717425431711,637.0,0.0,637.0,637.0,0,0,0,0,0,637.0,637.0,0.0,637.0,637.0,0,0,0,0,0,64,0.0,3139.717425431711,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,108,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-44236-6,192.168.0.10,44236,192.168.0.2,80,6,25/04/2025 07:17:05 PM,3146651,5,6,419.0,3920.0,419.0,0.0,83.80000000000001,187.38249651448237,2896.0,0.0,653.3333333333334,1172.5464027775902,1378.926356942667,3.4957801167018525,314665.10000000003,946172.9987054224,3004698.0,1.0,3145515.0,786378.75,1480307.9287381112,3004698.0,22.0,141945.0,28389.0,61428.937330056426,138261.0,1.0,0,0,0,0,160,208,1.5889909621372056,1.9067891545646467,0.0,2896.0,361.5833333333333,855.0408239412084,731094.8106060605,0,1,0,0,0,0,0,0,1.0,394.45454545454544,83.8,653.3333333333334,0,0,0,0,0,0,5,419,6,3920,-1,108,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-50298-6,192.168.0.2,80,192.168.0.10,50298,6,25/04/2025 07:21:16 PM,45,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44444.444444444445,45.0,0.0,45.0,45.0,0,0,0,0,0,45.0,45.0,0.0,45.0,45.0,0,0,0,0,0,64,0.0,44444.444444444445,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,546,0,0,0,0,0,0,0,0,0,0,No Label
